# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	234938
#@/user_id	719dad4c-c9d9-4b1c-b8ec-191ba8a2c940
shan bian 	善變	c=1 d=4.71327e-122 t=234932
shan bu diao 	刪不掉	c=1 d=1 t=135384
shan chu 	刪除	c=338 d=0.478714 t=234932
shan chu diao 	刪除掉	c=1 d=1.99936e-92 t=234932
shan chui 	剡硾	c=1 d=2.11248e-63 t=234932
shan da 	山大	c=1 d=1.98311e-143 t=234932
shan dian 	閃電	c=4 d=1 t=225173
shan diao 	刪掉	c=39 d=0.349608 t=234932
shan ding 	山頂	c=2 d=3.04917e-116 t=234932
shan dong 	山東	c=2 d=9.84314e-109 t=234932
shan dong shen guang 	山東神光	c=1 d=2.58257e-162 t=234932
shan gai 	刪改	c=0 d=0.1 t=153986
shan gu he 	山谷褐	c=1 d=1.95451e-31 t=234932
shan kai 	閃開	c=1 d=4.32523e-170 t=234932
shan le 	刪了	c=4 d=0.000575656 t=234932
shan le ba 	刪了吧	c=1 d=1 t=136728
shan liang 	善良	c=2 d=1.00003 t=140450
shan ruan jian 	刪軟件	c=1 d=1 t=220888
shan shuo 	閃爍	c=8 d=6.02587e-09 t=234932
shan tie 	刪貼	c=1 d=2.41706e-30 t=234932
shan wan 	繕完	c=1 d=7.45141e-40 t=234932
shan wan le 	刪完了	c=1 d=1 t=186851
shan xi 	陝西	c=2 d=2.49375e-15 t=234932
shan xia 	山峽	c=1 d=3.68067e-07 t=234932
shan yu 	善於	c=1 d=2.62658e-08 t=234932
shan zha 	山楂	c=2 d=1.2259e-153 t=234932
shang 	上	c=892 d=1.27507 t=234932
shang 	傷	c=4 d=2.07961e-55 t=234932
shang 	商	c=3 d=3.22607e-103 t=234932
shang 	尚	c=1 d=1 t=144025
shang ban 	上班	c=73 d=0.00124328 t=234932
shang ban zu 	上班族	c=1 d=1 t=145838
shang bao 	上報	c=5 d=9.83734e-06 t=234932
shang biao 	商標	c=3 d=1.27892 t=209706
shang bu fen 	上部分	c=1 d=4.84607e-96 t=234932
shang bu qu 	上不去	c=2 d=4.21841e-23 t=234932
shang bu shang 	上不上	c=1 d=5.67882e-138 t=234932
shang ce suo 	上廁所	c=4 d=4.24027e-25 t=234932
shang ceng 	上層	c=3 d=8.11811e-134 t=234932
shang chang 	商場	c=4 d=1.956 t=216227
shang che 	上車	c=8 d=0.826959 t=234932
shang cheng 	商城	c=2 d=8.52461e-27 t=234932
shang chu 	傷處	c=1 d=7.54217e-06 t=234932
shang chu zhong 	上初中	c=1 d=0.767206 t=234932
shang chuan 	上傳	c=96 d=1.43739e-05 t=234932
shang ci 	上次	c=27 d=8.09099e-08 t=234932
shang ci yi 	上次一	c=2 d=1 t=210609
shang dai 	上代	c=1 d=0.000159256 t=234932
shang dan 	上單	c=2 d=1.76545e-40 t=234932
shang de 	上的	c=1 d=9.34777e-31 t=234932
shang di 	上帝	c=2 d=0.771052 t=234932
shang fang 	上方	c=1 d=1.52269e-35 t=234932
shang gan 	傷感	c=1 d=1.099 t=148148
shang gan yu lu 	傷感語錄	c=1 d=1 t=148147
shang ge 	上個	c=2 d=2.21145e-131 t=234932
shang ge yue 	上個月	c=11 d=0.524663 t=234932
shang gu 	上古	c=1 d=6.92713e-64 t=234932
shang guo 	上過	c=1 d=3.08192e-124 t=234932
shang hai 	上海	c=17 d=2.03995e-05 t=234932
shang hai 	傷害	c=5 d=1.0799e-22 t=234932
shang huo 	上火	c=1 d=5.72284e-170 t=234932
shang ji 	上機	c=1 d=6.3488e-09 t=234932
shang ji 	上級	c=3 d=0.565525 t=234932
shang jia 	上家	c=1 d=1.28779e-05 t=234932
shang jia 	上架	c=1 d=1 t=188992
shang kai fa 	上開發	c=1 d=1 t=209399
shang ke 	上課	c=0 d=8.68886e-25 t=234932
shang lai 	上來	c=6 d=2.33679e-15 t=234932
shang liang 	商量	c=16 d=2.96862e-07 t=234932
shang lu 	上路	c=3 d=4.29763e-103 t=234932
shang men 	上門	c=1 d=1.14354e-166 t=234932
shang mian 	上面	c=41 d=0.65377 t=234932
shang na 	上哪	c=0 d=0.1 t=189127
shang na qu 	上哪去	c=1 d=1 t=189128
shang nian 	上年	c=1 d=6.84006e-121 t=234932
shang pin 	商品	c=1 d=1 t=127928
shang qi 	上汽	c=67 d=1.52355 t=234932
shang qu 	上去	c=66 d=0.00477195 t=234932
shang qu le 	上去了	c=1 d=4.69071e-95 t=234932
shang ren 	上任	c=2 d=2.51816e-119 t=234932
shang shan 	上山	c=1 d=1.82685e-148 t=234932
shang sheng 	上升	c=3 d=0.00798652 t=234932
shang shi 	上市	c=2 d=2.51836e-13 t=234932
shang shou 	上手	c=8 d=0.14808 t=234932
shang shui 	商水	c=0 d=8.88741e-173 t=234932
shang shui shang dian 	商水商電	c=1 d=8.93196e-172 t=234932
shang suo 	上鎖	c=1 d=1 t=166156
shang tou 	上頭	c=1 d=1.79354e-108 t=234932
shang wang 	上網	c=9 d=0.0026189 t=234932
shang wang ke 	上網課	c=1 d=1.60933e-39 t=234932
shang wei 	上位	c=1 d=9.61156e-123 t=234932
shang wei 	尚未	c=1 d=5.30138e-123 t=234932
shang wen 	尚文	c=0 d=3.242e-15 t=234932
shang wen xu 	尚文旭	c=1 d=3.25825e-14 t=234932
shang wu 	上午	c=51 d=7.79066e-05 t=234932
shang wu shuo de 	上午說的	c=1 d=1 t=158205
shang wu xia wu 	上午下午	c=1 d=9.6259e-23 t=234932
shang xia 	上下	c=5 d=0.289384 t=234932
shang xia ban 	上下班	c=3 d=2.49933e-12 t=234932
shang xia wen 	上下文	c=3 d=1.1396e-08 t=234932
shang xian 	上線	c=21 d=7.16313e-17 t=234932
shang xian 	上限	c=1 d=1 t=228011
shang xin 	傷心	c=2 d=1.35701 t=141186
shang xin di 	伤心地	c=1 d=2.12293e-121 t=234932
shang xue 	上學	c=3 d=7.00078e-12 t=234932
shang xue shi hou 	上學時候	c=1 d=2.35315e-97 t=234932
shang xue zao 	上學早	c=1 d=1.80339e-143 t=234932
shang ye 	商業	c=7 d=0.035437 t=234932
shang yi 	上移	c=1 d=6.14421e-06 t=234932
shang yi 	商議	c=1 d=1 t=176245
shang yi bu 	上一步	c=3 d=8.02929e-07 t=234932
shang yi ci 	上一次	c=12 d=6.38062e-09 t=234932
shang yi fen 	上一份	c=1 d=2.32562e-135 t=234932
shang yi ge 	上一個	c=12 d=6.02255e-06 t=234932
shang yi hang 	上一行	c=2 d=2.17224e-88 t=234932
shang yi ji 	上一級	c=2 d=6.809e-59 t=234932
shang yi tiao 	上一條	c=2 d=3.08391e-103 t=234932
shang yi ye 	上一頁	c=1 d=4.27779e-11 t=234932
shang yi zu 	上一組	c=1 d=3.3842e-19 t=234932
shang yong 	商用	c=1 d=4.81156e-12 t=234932
shang you 	上游	c=2 d=1.43216e-42 t=234932
shang zhang 	上漲	c=2 d=0.0086517 t=234932
shang zhi hui 	上之回	c=1 d=1 t=182851
shang zhou 	上週	c=15 d=2.1053e-24 t=234932
shang zhou si 	上週四	c=1 d=1 t=175951
shang zhou wu 	上周五	c=8 d=0.00577048 t=234932
shang zou 	上奏	c=1 d=7.43495e-14 t=234932
shao 	少	c=75 d=0.653796 t=234932
shao 	燒	c=7 d=5.98755e-26 t=234932
shao 	稍	c=1 d=1 t=214989
shao chi 	少吃	c=1 d=1.24868e-142 t=234932
shao deng 	稍等	c=115 d=0.697711 t=234932
shao fu 	少婦	c=4 d=0.00260584 t=234932
shao fu bai jie 	少婦白潔	c=1 d=4.57772e-161 t=234932
shao hou 	稍後	c=3 d=1.81081e-15 t=234932
shao huai 	燒壞	c=1 d=2.2285e-45 t=234932
shao kao 	燒烤	c=3 d=1.04888e-33 t=234932
shao liang 	少量	c=1 d=1.01053e-35 t=234932
shao nian 	少年	c=1 d=4.32225e-15 t=234932
shao nv 	少女	c=4 d=0.00257991 t=234932
shao qian 	燒錢	c=2 d=1.27689e-132 t=234932
shao rou 	燒肉	c=0 d=1.64571e-97 t=234932
shao wei 	稍微	c=14 d=0.00527382 t=234932
shao yi ge 	少一個	c=1 d=1 t=208951
shao zi 	勺子	c=1 d=1 t=227331
she 	涉	c=1 d=1 t=183146
she 	社	c=1 d=1.76366e-175 t=234932
she 	設	c=6 d=8.92125e-11 t=234932
she bao 	社保	c=5 d=8.21129e-06 t=234932
she bei 	設備	c=9 d=2.91641e-35 t=234932
she bu de 	捨不得	c=1 d=1 t=132353
she bu de chi 	捨不得吃	c=1 d=2.57457e-08 t=234932
she chi 	奢侈	c=1 d=0.00078095 t=234932
she chu 	社畜	c=2 d=3.34995e-127 t=234932
she chu lai 	射出來	c=1 d=1 t=203592
she de 	捨得	c=8 d=1 t=209942
she ding 	設定	c=1 d=3.29941e-44 t=234932
she gong 	社工	c=0 d=1.51928e-39 t=234932
she gong ku 	社工庫	c=3 d=4.60367e-38 t=234932
she hui 	社會	c=4 d=7.43242e-10 t=234932
she hui inboard 	社會Inboard	c=1 d=1 t=132788
she hui ren 	社會人	c=1 d=2.5809e-125 t=234932
she ji 	涉及	c=7 d=0.00388746 t=234932
she ji 	設計	c=170 d=0.932394 t=234932
she ji gao 	设计稿	c=4 d=3.7363e-07 t=234932
she ji qi 	設計器	c=2 d=1.20805 t=155328
she ji tu 	設計圖	c=15 d=0.163482 t=234932
she jiao 	社交	c=3 d=0.937067 t=234932
she jiao mei ti 	社交媒體	c=1 d=1 t=187366
she kong 	社控	c=2 d=1 t=226112
she le 	射了	c=1 d=0.212248 t=234932
she me 	什麼	c=13 d=0.00115345 t=234932
she qu 	社區	c=8 d=0.0720785 t=234932
she qun 	社羣	c=0 d=0.1 t=127935
she qun yun ying 	社羣運營	c=1 d=1 t=127936
she ru 	攝入	c=1 d=5.13316e-126 t=234932
she shi 	設施	c=1 d=1 t=183421
she shou 	射手	c=2 d=3.51773e-121 t=234932
she tai 	舌苔	c=1 d=1 t=232054
she xiang tou 	攝像頭	c=6 d=0.265907 t=234932
she ying 	攝影	c=1 d=0.00194013 t=234932
she zhi 	設置	c=173 d=0.436366 t=234932
she zhi yi xia 	設置一下	c=1 d=1 t=210102
shei 	誰	c=193 d=0.0720785 t=234932
shei bu shi 	誰不是	c=1 d=1 t=133946
shei de 	誰的	c=1 d=8.42633e-16 t=234932
shei dou shi 	誰都是	c=1 d=1.8916e-146 t=234932
shei fu ze 	誰負責	c=1 d=1 t=208391
shei gen ni 	誰跟你	c=1 d=1 t=144282
shei hai bu shi 	誰還不是	c=1 d=1 t=211899
shei hui 	誰會	c=2 d=4.87291e-123 t=234932
shei jia 	誰家	c=1 d=1 t=208573
shei jiu 	誰就	c=1 d=1 t=171903
shei kan 	誰看	c=0 d=5.19198e-114 t=234932
shei kan dao 	誰看到	c=1 d=1 t=171902
shei kan wei bo 	誰看微博	c=1 d=5.21801e-113 t=234932
shei ke yi 	誰可以	c=1 d=5.06605e-177 t=234932
shei lai 	誰來	c=3 d=1 t=215479
shei neng 	誰能	c=4 d=2.34116e-37 t=234932
shei rang 	誰讓	c=1 d=0.600496 t=234932
shei she ji 	誰設計	c=1 d=5.97138e-82 t=234932
shei shi 	誰是	c=1 d=7.30908e-19 t=234932
shei shuo 	誰說	c=5 d=1 t=210325
shei wan 	誰玩	c=1 d=1.42178e-140 t=234932
shei xiang qu 	誰想去	c=1 d=7.89067e-08 t=234932
shei xie 	誰寫	c=1 d=9.14057e-32 t=234932
shei xing 	誰行	c=1 d=4.75481e-137 t=234932
shei yao qiu 	誰要求	c=1 d=1 t=184317
shei yong 	誰用	c=1 d=1.04839e-144 t=234932
shei you 	誰有	c=7 d=5.58833e-08 t=234932
shei you shi jian 	誰有時間	c=1 d=2.12429e-11 t=234932
shei zai 	誰在	c=1 d=0.000101039 t=234932
shei zhi 	誰知	c=1 d=2.38343e-71 t=234932
shei zhi dao 	誰知道	c=2 d=1 t=201542
shei zuo 	誰做	c=1 d=2.67499e-17 t=234932
shen 	什	c=1 d=5.11344e-22 t=234932
shen 	深	c=20 d=1.37096e-06 t=234932
shen 	神	c=23 d=0.121326 t=234932
shen 	身	c=0 d=4.45771e-173 t=234932
shen bao 	申報	c=2 d=1.97045 t=144015
shen bian 	身邊	c=4 d=6.93679e-51 t=234932
shen cai 	身材	c=5 d=7.75312e-07 t=234932
shen cha 	審查	c=1 d=0.000515692 t=234932
shen du 	深度	c=18 d=0.0109985 t=234932
shen e 	深惡	c=0 d=9.3621e-50 t=234932
shen e me 	深餓麼	c=2 d=4.09539e-12 t=234932
shen e mei 	深惡沒	c=21 d=0.0010358 t=234932
shen fen 	身份	c=2 d=3.30888e-09 t=234932
shen fen zheng 	身份證	c=9 d=5.40825e-05 t=234932
shen gao 	身高	c=3 d=2.00507e-08 t=234932
shen gao ti zhong 	身高體重	c=1 d=9.4849e-114 t=234932
shen gou 	申購	c=2 d=1.78411e-126 t=234932
shen he 	審覈	c=6 d=2.49805e-06 t=234932
shen he zhong 	審覈中	c=1 d=1 t=207998
shen hou 	身後	c=1 d=1 t=214632
shen jian 	神劍	c=1 d=3.49762e-142 t=234932
shen kao bei 	深拷貝	c=1 d=1 t=160378
shen ke 	深刻	c=2 d=1.32995e-31 t=234932
shen me 	什麼	c=858 d=2.00371 t=234932
shen me 	甚麼	c=1 d=1 t=152517
shen me cuo 	什麼錯	c=1 d=1 t=189874
shen me de 	什麼的	c=4 d=2.05618e-10 t=234932
shen me dou dong 	什麼都懂	c=1 d=1.0165e-163 t=234932
shen me jiao 	什麼叫	c=1 d=1 t=131544
shen me ju 	什麼劇	c=1 d=7.7476e-28 t=234932
shen me li wu 	什麼禮物	c=1 d=2.0679e-18 t=234932
shen me qing kuang 	什麼情況	c=2 d=1 t=212905
shen me que 	什麼缺	c=1 d=1.3998e-45 t=234932
shen me shi 	什麼事	c=3 d=1.94176 t=226513
shen me shi 	什麼是	c=1 d=2.21211e-17 t=234932
shen me shi hou 	什麼時候	c=5 d=6.79503e-14 t=234932
shen me yang zi 	什麼樣子	c=4 d=1.45431e-112 t=234932
shen me yi 	什麼一	c=1 d=2.40436e-115 t=234932
shen me yi si 	什麼意思	c=7 d=5.66682e-25 t=234932
shen me zhi de mai 	什麼值得買	c=1 d=6.44961e-106 t=234932
shen mei 	審美	c=1 d=1 t=227589
shen mi 	神祕	c=1 d=1 t=138725
shen mu 	神木	c=0 d=1.90236e-08 t=234932
shen pi 	審批	c=34 d=0.582748 t=234932
shen pi ren 	审批人	c=1 d=1 t=155115
shen qi 	神器	c=11 d=0.209088 t=234932
shen qi 	神奇	c=3 d=1 t=219913
shen qing 	深情	c=1 d=1 t=153446
shen qing 	申請	c=73 d=0.694197 t=234932
shen qing yi ge 	申請一個	c=1 d=5.42779e-18 t=234932
shen ru 	深入	c=3 d=5.66266e-32 t=234932
shen se 	深色	c=1 d=2.15185e-45 t=234932
shen shang 	身上	c=11 d=2.43886e-18 t=234932
shen shang ku 	身上哭	c=1 d=2.20161e-108 t=234932
shen si 	神似	c=1 d=1 t=214134
shen su 	神速	c=1 d=8.50378e-06 t=234932
shen suan sha sha sha 	神算鯊鯊鯊	c=1 d=0.1 t=208488
shen ti 	身體	c=9 d=2.38661e-17 t=234932
shen xian qi zhong 	深陷其中	c=1 d=1 t=134046
shen xu 	腎虛	c=4 d=5.03152e-126 t=234932
shen yan 	深演	c=16 d=0.267981 t=234932
shen yang 	瀋陽	c=5 d=1.3807e-148 t=234932
shen ye 	深夜	c=1 d=1 t=215858
shen yuan 	深淵	c=2 d=1.69685e-15 t=234932
shen yuan 	深遠	c=1 d=1.68839e-15 t=234932
shen zheng 	深證	c=1 d=5.65567e-90 t=234932
shen zhi 	甚至	c=4 d=2.09068e-88 t=234932
shen zhi bu qing 	神智不清	c=3 d=8.37111e-108 t=234932
shen zhi gan jue 	甚至感覺	c=1 d=1 t=152793
shen zhou 	神舟	c=1 d=2.09444e-21 t=234932
shen zi 	身姿	c=1 d=1.29646e-172 t=234932
sheng 	剩	c=8 d=0.0250972 t=234932
sheng 	勝	c=13 d=2.02978e-05 t=234932
sheng 	昇	c=3 d=4.22891e-111 t=234932
sheng 	生	c=20 d=0.0141223 t=234932
sheng 	省	c=18 d=0.000296154 t=234932
sheng 	聖	c=1 d=1 t=188231
sheng 	聲	c=0 d=1.47443e-157 t=234932
sheng bu sheng 	生不生	c=1 d=8.57152e-158 t=234932
sheng can 	聖餐	c=1 d=2.34979e-139 t=234932
sheng chan 	生產	c=175 d=1.41631 t=234932
sheng chan shang 	生產商	c=1 d=4.98686e-80 t=234932
sheng chan she shi 	生產設施	c=1 d=2.66854e-18 t=234932
sheng cheng 	生成	c=70 d=0.292573 t=234932
sheng chi 	生吃	c=2 d=2.69593e-138 t=234932
sheng chou 	生抽	c=2 d=2.73563e-16 t=234932
sheng chu 	生出	c=0 d=1.02689e-19 t=234932
sheng chu ge 	生出個	c=1 d=1.03203e-18 t=234932
sheng chu lai 	生出來	c=1 d=1 t=142507
sheng cun 	生存	c=2 d=9.85615e-07 t=234932
sheng dai 	聖代	c=1 d=1.08984e-159 t=234932
sheng dan 	聖誕	c=1 d=2.02014e-96 t=234932
sheng dan jie 	聖誕節	c=2 d=3.08999e-96 t=234932
sheng dian 	省電	c=0 d=1.68634e-178 t=234932
sheng du 	繩度	c=1 d=1 t=196220
sheng fan 	剩飯	c=1 d=4.26865e-74 t=234932
sheng fen 	省份	c=8 d=1.47524e-05 t=234932
sheng hai zi 	生孩子	c=0 d=0.199005 t=142483
sheng hao 	生蠔	c=7 d=5.81877e-100 t=234932
sheng huo 	生活	c=22 d=5.28292e-05 t=234932
sheng inboard jiu 	省Inboard就	c=1 d=1 t=191728
sheng ji 	升級	c=172 d=0.758331 t=234932
sheng ji guo 	升級過	c=1 d=1 t=163967
sheng jiang 	升降	c=4 d=4.1426e-151 t=234932
sheng jiang zhuo 	升降桌	c=1 d=5.29017e-10 t=234932
sheng kong 	聲控	c=1 d=4.42474e-26 t=234932
sheng le hai zi 	生了孩子	c=1 d=2.51752e-156 t=234932
sheng li 	勝利	c=4 d=9.66097e-152 t=234932
sheng li 	生理	c=2 d=2.34867e-104 t=234932
sheng li 	省力	c=1 d=1 t=197384
sheng lve 	省略	c=7 d=2.48958e-113 t=234932
sheng lve hao 	省略號	c=2 d=1.72703e-134 t=234932
sheng men qi 	生悶氣	c=1 d=1 t=139992
sheng ming 	生命	c=4 d=8.33087e-29 t=234932
sheng ming 	聲明	c=14 d=0.16752 t=234932
sheng ming li 	生命力	c=1 d=1.6169e-06 t=234932
sheng ming zhou qi 	生命週期	c=1 d=1 t=196814
sheng qi 	生氣	c=2 d=1.17228e-17 t=234932
sheng qian 	省錢	c=2 d=1.49767e-97 t=234932
sheng qu 	省去	c=1 d=1 t=194127
sheng ren 	勝任	c=1 d=1 t=233225
sheng ri 	生日	c=11 d=1.18385e-07 t=234932
sheng ri kuai le 	生日快樂	c=1 d=2.47396e-39 t=234932
sheng ri li wu 	生日禮物	c=1 d=1 t=167764
sheng shang 	聖上	c=1 d=1 t=189483
sheng sheng 	生生	c=1 d=8.89044e-176 t=234932
sheng shi 	省市	c=3 d=7.45107e-06 t=234932
sheng si you ming 	生死有命	c=2 d=6.69614e-18 t=234932
sheng suo 	繩索	c=1 d=1 t=178291
sheng tai 	生態	c=4 d=1.47335e-33 t=234932
sheng wu 	生物	c=1 d=1 t=220937
sheng xia 	剩下	c=10 d=0.00177315 t=234932
sheng xiao 	生效	c=44 d=1.87786e-09 t=234932
sheng xiao 	生肖	c=2 d=2.41363e-152 t=234932
sheng xin 	省心	c=3 d=3.20811e-08 t=234932
sheng xin sheng li 	省心省力	c=1 d=1 t=190362
sheng xu 	升序	c=2 d=2.43762e-12 t=234932
sheng yi 	生意	c=2 d=1 t=217813
sheng yi xing long 	生意興隆	c=1 d=2.69702e-84 t=234932
sheng yin 	聲音	c=5 d=3.74203e-25 t=234932
sheng yu 	生育	c=1 d=1 t=142498
sheng yu lv 	生育率	c=1 d=2.14865e-145 t=234932
sheng zhe dian 	省着點	c=1 d=3.40822e-14 t=234932
sheng zi 	生子	c=1 d=2.49247e-156 t=234932
shi 	事	c=55 d=2.79764e-15 t=234932
shi 	使	c=3 d=6.54104e-07 t=234932
shi 	勢	c=1 d=1 t=126582
shi 	十	c=15 d=1.12449e-05 t=234932
shi 	士	c=1 d=1.30454e-10 t=234932
shi 	室	c=2 d=1 t=229510
shi 	屎	c=6 d=0.00440507 t=234932
shi 	市	c=11 d=1.11974e-07 t=234932
shi 	師	c=2 d=2.19883e-05 t=234932
shi 	式	c=12 d=5.07273e-08 t=234932
shi 	是	c=3120 d=5.98326 t=234932
shi 	溼	c=4 d=1.51278e-17 t=234932
shi 	視	c=1 d=1.62618e-132 t=234932
shi 	試	c=8 d=9.0857e-20 t=234932
shi 	詩	c=3 d=1 t=193911
shi a 	是啊	c=1 d=1 t=131308
shi an ban 	食安办	c=1 d=4.52013e-71 t=234932
shi ba 	是吧	c=1 d=5.76599e-82 t=234932
shi ba mi 	是八米	c=1 d=1 t=211665
shi bai 	失敗	c=143 d=1.26915 t=234932
shi bai yuan yin 	失敗原因	c=1 d=1 t=139072
shi bie 	識別	c=24 d=1.82336e-08 t=234932
shi bing 	士兵	c=1 d=1.6761e-76 t=234932
shi bu 	是不	c=8 d=0.000773179 t=234932
shi bu qu 	是不去	c=1 d=3.74804e-132 t=234932
shi bu shi 	是不是	c=204 d=1.13743 t=234932
shi bu shi 	時不時	c=1 d=1 t=204834
shi bu zhi 	實不知	c=1 d=1 t=162243
shi ceng xiang shi 	似曾相識	c=1 d=6.01114e-160 t=234932
shi cha 	時差	c=1 d=9.68309e-122 t=234932
shi cha jian 	是插件	c=1 d=1 t=210674
shi chang 	市場	c=6 d=6.61015e-13 t=234932
shi chang 	時長	c=2 d=1.97045 t=212128
shi chi 	試吃	c=1 d=1 t=137914
shi chu lai 	試出來	c=1 d=1 t=232946
shi chui 	石錘	c=1 d=7.79148e-65 t=234932
shi ci 	十次	c=1 d=1 t=162431
shi cun shang chun shu 	是村上春樹	c=1 d=1 t=206178
shi da sa sa da sheng da shu da shen 	是搭撒萨达省大叔大婶	c=1 d=1 t=204199
shi dai 	十代	c=1 d=5.73375e-163 t=234932
shi dai 	時代	c=3 d=1.23792e-11 t=234932
shi dang 	適當	c=2 d=2.37518e-89 t=234932
shi de 	似的	c=17 d=0.00241755 t=234932
shi de 	使得	c=1 d=4.67651e-30 t=234932
shi de 	是的	c=9 d=0.185444 t=234932
shi de fen shu 	實得分數	c=2 d=1.38903e-13 t=234932
shi de sa 	是的撒	c=1 d=0.0380064 t=234932
shi dei 	是得	c=1 d=5.40072e-18 t=234932
shi di fen 	史蒂芬	c=2 d=3.57579e-41 t=234932
shi dian 	十點	c=5 d=7.36151e-103 t=234932
shi dian ban 	十點半	c=1 d=1 t=138785
shi dian duo 	十點多	c=1 d=1 t=133444
shi diao yong 	是調用	c=1 d=2.35972e-71 t=234932
shi dui ying 	是對應	c=1 d=4.56013e-57 t=234932
shi duo ge 	十多個	c=2 d=2.58211e-13 t=234932
shi duo shao 	是多少	c=1 d=1 t=210127
shi er 	十二	c=2 d=6.67772e-15 t=234932
shi er 	時而	c=2 d=0.0283161 t=234932
shi er dian 	十二點	c=1 d=1 t=193788
shi er yue 	十二月	c=1 d=1 t=210411
shi fang 	釋放	c=1 d=1 t=142436
shi fen 	十分	c=3 d=0.000303539 t=234932
shi fen miao 	時分秒	c=3 d=1.94176 t=165631
shi fen zhi yi 	十分之一	c=2 d=8.01617e-68 t=234932
shi fen zhong 	十分鐘	c=8 d=3.61872e-10 t=234932
shi fou 	是否	c=179 d=0.793103 t=234932
shi fou xu yao 	是否需要	c=1 d=1 t=209408
shi fu 	師傅	c=2 d=1.88821e-151 t=234932
shi ge 	十個	c=6 d=6.63629e-30 t=234932
shi ge 	師哥	c=1 d=7.77187e-06 t=234932
shi ge 	是個	c=24 d=4.97182e-07 t=234932
shi ge dian 	十個點	c=2 d=5.02895e-120 t=234932
shi ge xiao shi 	十個小時	c=1 d=4.22576e-161 t=234932
shi ge yue 	十個月	c=1 d=1 t=138907
shi ge zi 	十個字	c=1 d=1.2878e-152 t=234932
shi gu 	世故	c=2 d=3.35618e-118 t=234932
shi gu 	事故	c=4 d=6.90197e-80 t=234932
shi guo 	試過	c=3 d=1.22878e-12 t=234932
shi hao xian 	十号线	c=2 d=9.40583e-45 t=234932
shi he 	適合	c=15 d=0.00600598 t=234932
shi he ju xin 	是何居心	c=1 d=4.87084e-09 t=234932
shi hou 	時候	c=468 d=1.1727 t=234932
shi hu 	似乎	c=1 d=1 t=130019
shi hua 	實話	c=1 d=9.30462e-06 t=234932
shi hui hua 	石灰華	c=1 d=4.63486e-13 t=234932
shi ji 	世紀	c=3 d=3.13888e-39 t=234932
shi ji 	十幾	c=1 d=0.024972 t=234932
shi ji 	實際	c=12 d=0.814647 t=234932
shi ji 	時機	c=1 d=1.35419e-67 t=234932
shi ji 	試劑	c=1 d=1 t=189519
shi ji bian 	十幾遍	c=1 d=5.49845e-170 t=234932
shi ji ge 	十幾個	c=4 d=1.80148e-13 t=234932
shi ji hao 	十幾號	c=1 d=1 t=137701
shi ji miao 	十幾秒	c=1 d=6.27347e-45 t=234932
shi ji shang 	實際上	c=6 d=4.15998e-06 t=234932
shi ji wan 	十幾萬	c=1 d=2.16646e-07 t=234932
shi jia zhuang 	石家莊	c=2 d=1.00045 t=215772
shi jian 	事件	c=429 d=0.117068 t=234932
shi jian 	實踐	c=7 d=0.67368 t=234932
shi jian 	時間	c=452 d=0.347207 t=234932
shi jian chuo 	時間戳	c=13 d=0.254107 t=234932
shi jian guan li 	時間管理	c=1 d=2.74413e-170 t=234932
shi jian xian 	時間線	c=12 d=1.31015 t=234932
shi jian zhou 	時間軸	c=3 d=1.00051e-06 t=234932
shi jiao 	視覺	c=1 d=2.08273e-102 t=234932
shi jiao 	視角	c=4 d=0.272532 t=234932
shi jie 	世界	c=9 d=0.000296045 t=234932
shi jie bei 	世界盃	c=1 d=1 t=217061
shi jie da zhan 	世界大戰	c=1 d=1.35714e-122 t=234932
shi jue 	視覺	c=3 d=0.000249889 t=234932
shi kan 	是看	c=1 d=7.17899e-43 t=234932
shi ke 	時刻	c=1 d=1 t=128783
shi ke yi 	使可以	c=2 d=1 t=206447
shi kuai 	十塊	c=2 d=1.82691e-119 t=234932
shi kuai qian 	十塊錢	c=4 d=1.49707e-100 t=234932
shi le 	試了	c=15 d=2.93349e-14 t=234932
shi le xia 	試了下	c=3 d=0.00255424 t=234932
shi le yi xia 	試了一下	c=6 d=1.88536e-19 t=234932
shi li 	勢力	c=1 d=1 t=217571
shi li 	實例	c=23 d=0.283579 t=234932
shi li 	實力	c=5 d=0.211189 t=234932
shi li 	示例	c=53 d=0.036334 t=234932
shi li yi ge 	示例一個	c=1 d=1 t=195908
shi li yi xia 	示例一下	c=1 d=2.61848e-148 t=234932
shi lian 	失戀	c=3 d=3.57117e-34 t=234932
shi lian le 	失戀了	c=1 d=1.70607e-108 t=234932
shi liang ci 	是兩次	c=1 d=0.000110555 t=234932
shi liu 	十六	c=2 d=0.0223708 t=234932
shi liu jin zhi 	十六進制	c=2 d=1 t=157858
shi ma 	是嗎	c=1 d=1.04931e-125 t=234932
shi mao tian jie 	世貿天階	c=1 d=1 t=198040
shi meng na li sha 	是蒙娜麗莎	c=1 d=1 t=145853
shi mi 	十米	c=1 d=0.0443785 t=234932
shi mian 	失眠	c=2 d=1.18628e-39 t=234932
shi ming 	使命	c=1 d=4.65165e-173 t=234932
shi ming 	實名	c=2 d=1.956 t=187390
shi ming ren zheng 	實名認證	c=2 d=5.32773e-05 t=234932
